CAND_ID,CAND_NAME,state,lname,fname,minitial,bioguide_id,thomas_id,NodeID
H0IL10302,"DOLD, ROBERT JAMES MR JR",IL,DOLD,ROBERT,JAMES MR JR,D000613,2013,137
H4IN02101,"DONNELLY, JOSEPH S MR.",IN,DONNELLY,JOSEPH,S MR.,D000607,1850,138
H4IN02101,"DONNELLY, JOSEPH SIMON",IN,DONNELLY,JOSEPH,SIMON,D000607,1850,138
H4IN02101,"DONNELLY, JOSEPH SIMON MR.",IN,DONNELLY,JOSEPH,SIMON MR.,D000607,1850,138
S2IN00091,"DONNELLY, JOSEPH S",IN,DONNELLY,JOSEPH,S,D000607,1850,138
H6NY11174,"DONOVAN, DAN",NY,DONOVAN,DAN,,D000625,0,139
H4PA18131,"DOYLE, MICHAEL F",PA,DOYLE,MICHAEL,F,D000482,316,140
H4PA18131,"DOYLE, MICHAEL F JR",PA,DOYLE,MICHAEL,F JR,D000482,316,140
H4PA18131,"DOYLE, MIKE",PA,DOYLE,MIKE,,D000482,316,140
S6IL00292,"DUCKWORTH, L TAMMY",IL,DUCKWORTH,L,TAMMY,D000622,2123,141
H6IL06141,"DUCKWORTH, L. TAMMY",IL,DUCKWORTH,L.,TAMMY,D000622,2123,141
H0WI07051,"DUFFY, SEAN",WI,DUFFY,SEAN,,D000614,2072,142
H0SC03077,"DUNCAN, JEFF",SC,DUNCAN,JEFF,,D000615,2057,143
H0SC03077,"DUNCAN, JEFFREY D MR.",SC,DUNCAN,JEFFREY,D MR.,D000615,2057,143
H6TN02030,"DUNCAN, JOHN J",TN,DUNCAN,JOHN,J,D000533,322,144
H8TN02069,"DUNCAN, JOHN J REP. JR.",TN,DUNCAN,JOHN,J REP. JR.,D000533,322,144
H8TN02069,"DUNCAN, JOHN JAMES JR",TN,DUNCAN,JOHN,JAMES JR,D000533,322,144
H8TN02069,"DUNCAN, JOHN REP. JR.",TN,DUNCAN,JOHN,REP. JR.,D000533,322,144
H2IL20026,"DURBIN, RICHARD J",IL,DURBIN,RICHARD,J,D000563,326,145
H2IL20026,"DURBIN, RICHARD JOSEPH",IL,DURBIN,RICHARD,JOSEPH,D000563,326,145
S6IL00151,"DURBIN, RICHARD J",IL,DURBIN,RICHARD,J,D000563,326,145
H6MD04183,"EDWARDS, DONNA",MD,EDWARDS,DONNA,,E000290,1894,147
H6MD04183,"EDWARDS, DONNA FERN",MD,EDWARDS,DONNA,FERN,E000290,1894,147
S6MD03458,"EDWARDS, DONNA FERN",MD,EDWARDS,DONNA,FERN,E000290,1894,147
H6MN05183,"ELLISON, KEITH MAURICE",MN,ELLISON,KEITH,MAURICE,E000288,1857,148
H0NC02059,"ELLMERS, RENEE JACISIN",NC,ELLMERS,RENEE,JACISIN,E000291,2036,149
H4MN06087,"EMMER, THOMAS EARL JR",MN,EMMER,THOMAS,EARL JR,E000294,0,150
H4MN06087,"EMMER, THOMAS EARL JR.",MN,EMMER,THOMAS,EARL JR.,E000294,0,150
H8NY19058,"ENGEL, ELIOT",NY,ENGEL,ELIOT,,E000179,344,151
H8NY19058,"ENGEL, ELIOT L",NY,ENGEL,ELIOT,L,E000179,344,151
H8NY19058,"ENGEL, ELIOT L. REP.",NY,ENGEL,ELIOT,L. REP.,E000179,344,151
H8NY19058,"ENGEL, ELIOT LANCE",NY,ENGEL,ELIOT,LANCE,E000179,344,151
S6WY00126,"ENZI, MICHAEL B",WY,ENZI,MICHAEL,B,E000285,1542,152
S6WY00126,"ENZI, MICHAEL BRADLEY",WY,ENZI,MICHAEL,BRADLEY,E000285,1542,152
S4IA00129,"ERNST, JONI K",IA,ERNST,JONI,K,E000295,0,153
H8CA12098,"ESHOO, ANNA",CA,ESHOO,ANNA,,E000215,355,154
H8CA12098,"ESHOO, ANNA G",CA,ESHOO,ANNA,G,E000215,355,154
H8CA12098,"ESHOO, ANNA G.",CA,ESHOO,ANNA,G.,E000215,355,154
H2CT05131,"ESTY, ELIZABETH",CT,ESTY,ELIZABETH,,E000293,2114,155
H6PA02171,"EVANS, DWIGHT",PA,EVANS,DWIGHT,,E000296,0,156
H0TX27061,"FARENTHOLD, RANDOLPH BLAKE",TX,FARENTHOLD,RANDOLPH,BLAKE,F000460,2067,157
H4CA17021,"FARR, SAM",CA,FARR,SAM,,F000030,368,158
H2PA02055,"FATTAH, CHAKA",PA,FATTAH,CHAKA,,F000043,371,159
H2PA02055,"FATTAH, CHAKA MR.",PA,FATTAH,CHAKA,MR.,F000043,371,159
S0CA00199,"FEINSTEIN, DIANNE",CA,FEINSTEIN,DIANNE,,F000062,1332,160
H0TN08246,"FINCHER, STEVE",TN,FINCHER,STEVE,,F000458,2064,161
H0TN08246,"FINCHER, STEVE MR.",TN,FINCHER,STEVE,MR.,F000458,2064,161
S2NE00094,"FISCHER, DEBRA S",NE,FISCHER,DEBRA,S,F000463,2179,162
H4PA08074,"FITZPATRICK, MICHAEL G",PA,FITZPATRICK,MICHAEL,G,F000451,1797,163
H4PA08074,"FITZPATRICK, MICHAEL G.",PA,FITZPATRICK,MICHAEL,G.,F000451,1797,163
H0AZ01184,"FLAKE, JEFF L",AZ,FLAKE,JEFF,L,F000444,1633,164
H0AZ01184,"FLAKE, JEFF MR.",AZ,FLAKE,JEFF,MR.,F000444,1633,164
S2AZ00141,"FLAKE, JEFF",AZ,FLAKE,JEFF,,F000444,1633,164
H0AZ01184,"FLAKE, JEFFRY LANE",AZ,FLAKE,JEFFRY,LANE,F000444,1633,164
H0TN03254,"FLEISCHMANN, CHARLES J",TN,FLEISCHMANN,CHARLES,J,F000459,2061,165
H8LA04225,"FLEMING, JOHN C MR. JR.",LA,FLEMING,JOHN,C MR. JR.,F000456,1924,166
H8LA04225,"FLEMING, JOHN CALVIN JR.",LA,FLEMING,JOHN,CALVIN JR.,F000456,1924,166
S6LA00318,"FLEMING, JOHN C JR",LA,FLEMING,JOHN,C JR,F000456,1924,166
H0TX17104,"FLORES, BILL",TX,FLORES,BILL,,F000461,2065,167
H2VA04052,"FORBES, J RANDY",VA,FORBES,J,RANDY,F000445,1683,168
H2VA04052,"FORBES, J. RANDY",VA,FORBES,J.,RANDY,F000445,1683,168
H4NE01064,"FORTENBERRY, JEFF",NE,FORTENBERRY,JEFF,,F000449,1793,169
H4NE01064,"FORTENBERRY, JEFFREY",NE,FORTENBERRY,JEFFREY,,F000449,1793,169
H4NE01064,"FORTENBERRY, JEFFREY L. HONORABLE",NE,FORTENBERRY,JEFFREY,L. HONORABLE,F000449,1793,169
H4NE01064,"FORTENBERRY, JEFFREY LANE",NE,FORTENBERRY,JEFFREY,LANE,F000449,1793,169
H8IL14067,"FOSTER, G. WILLIAM (BIL",IL,FOSTER,G.,WILLIAM (BIL,F000454,1888,170
H8IL14067,"FOSTER, G. WILLIAM (BILL)",IL,FOSTER,G.,WILLIAM (BILL),F000454,1888,170
H4NC05146,"FOXX, VIRGINIA",NC,FOXX,VIRGINIA,,F000450,1791,171
H4NC05146,"FOXX, VIRGINIA ANN",NC,FOXX,VIRGINIA,ANN,F000450,1791,171
H2FL14053,"FRANKEL, LOIS J.",FL,FRANKEL,LOIS,J.,F000462,2119,172
H2FL14053,"FRANKEL, LOIS JANE",FL,FRANKEL,LOIS,JANE,F000462,2119,172
S8MN00438,"FRANKEN, AL",MN,FRANKEN,AL,,F000457,1969,173
H4AZ04024,"FRANKS, TRENT",AZ,FRANKS,TRENT,,F000448,1707,174
H2NJ05014,"FRELINGHUYSEN, RODNEY P",NJ,FRELINGHUYSEN,RODNEY,P,F000372,414,175
H2NJ05014,"FRELINGHUYSEN, RODNEY P.",NJ,FRELINGHUYSEN,RODNEY,P.,F000372,414,175
H8OH11141,"FUDGE, MARCIA L",OH,FUDGE,MARCIA,L,F000455,1895,176
H2HI02508,"GABBARD, TULSI",HI,GABBARD,TULSI,,G000571,2122,177
H4AZ07043,"GALLEGO, RUBEN",AZ,GALLEGO,RUBEN,,G000574,0,178
H0CA10149,"GARAMENDI, JOHN",CA,GARAMENDI,JOHN,,G000559,1973,179
H0CO04122,"GARDNER, CORY",CO,GARDNER,CORY,,G000562,1998,180
H0CO04122,"GARDNER, CORY SCOTT REP.",CO,GARDNER,CORY,SCOTT REP.,G000562,1998,180
S4CO00395,"GARDNER, CORY",CO,GARDNER,CORY,,G000562,1998,180
H8NJ05052,"GARRETT, E SCOTT",NJ,GARRETT,E,SCOTT,G000548,1737,181
H8NJ05052,"GARRETT, SCOTT",NJ,GARRETT,SCOTT,,G000548,1737,181
H8NJ05052,"GARRETT, SCOTT REP.",NJ,GARRETT,SCOTT,REP.,G000548,1737,181
H0OH18077,"GIBBS, BOB",OH,GIBBS,BOB,,G000563,2049,182
H0OH18077,"GIBBS, ROBERT",OH,GIBBS,ROBERT,,G000563,2049,182
H0OH18077,"GIBBS, ROBERT BRIAN MR.",OH,GIBBS,ROBERT,BRIAN MR.,G000563,2049,182
H0NY20095,"GIBSON, CHRIS P",NY,GIBSON,CHRIS,P,G000564,2043,183
H0NY20095,"GIBSON, CHRISTOPHER P",NY,GIBSON,CHRISTOPHER,P,G000564,2043,183
H6NY20167,"GILLIBRAND, KIRSTEN E MRS.",NY,GILLIBRAND,KIRSTEN,E MRS.,G000555,1866,184
H6NY20167,"GILLIBRAND, KIRSTEN ELIZABETH MRS.",NY,GILLIBRAND,KIRSTEN,ELIZABETH MRS.,G000555,1866,184
S0NY00410,"GILLIBRAND, KIRSTEN ELIZABETH",NY,GILLIBRAND,KIRSTEN,ELIZABETH,G000555,1866,184
H4TX04039,"GOHMERT, LOUIE",TX,GOHMERT,LOUIE,,G000552,1801,185
H4TX04039,"GOHMERT, LOUIS",TX,GOHMERT,LOUIS,,G000552,1801,185
H4TX04039,"GOHMERT, LOUIS B. MR. JR.",TX,GOHMERT,LOUIS,B. MR. JR.,G000552,1801,185
H2VA06115,"GOODLATTE, BOB",VA,GOODLATTE,BOB,,G000289,446,186
H2VA06115,"GOODLATTE, ROBERT W",VA,GOODLATTE,ROBERT,W,G000289,446,186
H2VA06115,"GOODLATTE, ROBERT W.",VA,GOODLATTE,ROBERT,W.,G000289,446,186
H0AZ01259,"GOSAR, PAUL ANTHONY",AZ,GOSAR,PAUL,ANTHONY,G000565,1992,187
H0AZ01259,"GOSAR, PAUL ANTHONY ANTHONY",AZ,GOSAR,PAUL,ANTHONY ANTHONY,G000565,1992,187
H0AZ01259,"GOSAR, PAUL DR.",AZ,GOSAR,PAUL,DR.,G000565,1992,187
H0SC04257,"GOWDY, TREY",SC,GOWDY,TREY,,G000566,2058,188
H4FL02062,"GRAHAM, GWEN",FL,GRAHAM,GWEN,,G000575,0,189
H4SC03087,"GRAHAM, LINDSEY O",SC,GRAHAM,LINDSEY,O,G000359,452,190
S0SC00149,"GRAHAM, LINDSEY",SC,GRAHAM,LINDSEY,,G000359,452,190
S0SC00149,"GRAHAM, LINDSEY O",SC,GRAHAM,LINDSEY,O,G000359,452,190
S0SC00149,"GRAHAM, LINDSEY OLIN",SC,GRAHAM,LINDSEY,OLIN,G000359,452,190
H6TX12060,"GRANGER, KAY",TX,GRANGER,KAY,,G000377,1487,191
H6TX12060,"GRANGER, KAY N",TX,GRANGER,KAY,N,G000377,1487,191
H6TX12060,"GRANGER, N KAY",TX,GRANGER,N,KAY,G000377,1487,191
H6IA03037,"GRASSLEY, CHARLES E.",IA,GRASSLEY,CHARLES,E.,G000386,457,192
S0IA00028,"GRASSLEY, CHARLES E",IA,GRASSLEY,CHARLES,E,G000386,457,192
S0IA00028,"GRASSLEY, CHARLES E SENATOR",IA,GRASSLEY,CHARLES,E SENATOR,G000386,457,192
S0IA00028,"GRASSLEY, CHARLES ERNEST",IA,GRASSLEY,CHARLES,ERNEST,G000386,457,192
H4LA06153,"GRAVES, GARRET",LA,GRAVES,GARRET,,G000577,0,193
H0MO06073,"GRAVES, SAMUEL B  (SAM)",MO,GRAVES,SAMUEL,B  (SAM),G000546,1656,194
H0MO06073,"GRAVES, SAMUEL B ""SAM""",MO,GRAVES,SAMUEL,"B ""SAM""",G000546,1656,194
H0MO06073,"GRAVES, SAMUEL B 'SAM'",MO,GRAVES,SAMUEL,B 'SAM',G000546,1656,194
H0MO06073,"GRAVES, SAMUEL B (SAM)",MO,GRAVES,SAMUEL,B (SAM),G000546,1656,194
H0MO06073,"GRAVES, SAMUEL B JR 'SAM'",MO,GRAVES,SAMUEL,B JR 'SAM',G000546,1656,194
H0MO06073,"GRAVES, SAMUEL B JR (SAM)",MO,GRAVES,SAMUEL,B JR (SAM),G000546,1656,194
H0GA09030,"GRAVES, JOHN THOMAS JR",GA,GRAVES,JOHN,THOMAS JR,G000560,1979,195
H0GA09030,"GRAVES, JOHN THOMAS MR. JR.",GA,GRAVES,JOHN,THOMAS MR. JR.,G000560,1979,195
H6FL08213,"GRAYSON, ALAN MARK",FL,GRAYSON,ALAN,MARK,G000556,1914,196
S6FL00376,"GRAYSON, ALAN MARK",FL,GRAYSON,ALAN,MARK,G000556,1914,196
H4FL09034,"GRAYSON, RICHARD",FL,GRAYSON,RICHARD,,G000556,1914,196
H6FL14088,"GRAYSON, RICHARD",FL,GRAYSON,RICHARD,,G000556,1914,196
S2FL00029,"GRAYSON, RICHARD",FL,GRAYSON,RICHARD,,G000556,1914,196
H4TX09095,"GREEN, ALEXANDER",TX,GREEN,ALEXANDER,,G000553,1803,197
H2TX29030,"GREEN, RAYMOND E. 'GENE'",TX,GREEN,RAYMOND,E. 'GENE',G000553,1803,198
H2TX29030,"GREEN, RAYMOND EUGENE ""GENE""",TX,GREEN,RAYMOND,"EUGENE ""GENE""",G000553,1803,198
H2TX29030,"GREEN, RAYMOND EUGENE 'GENE'",TX,GREEN,RAYMOND,EUGENE 'GENE',G000553,1803,198
H2TX29030,"GREEN, GENE",TX,GREEN,GENE,,G000410,462,198
H0VA09055,"GRIFFITH, H MORGAN",VA,GRIFFITH,H,MORGAN,G000568,2070,199
H2AZ07070,"GRIJALVA, RAUL M",AZ,GRIJALVA,RAUL,M,G000551,1708,200
H2AZ07070,"GRIJALVA, RAUL M MR.",AZ,GRIJALVA,RAUL,M MR.,G000551,1708,200
H4WI06048,"GROTHMAN, GLENN S",WI,GROTHMAN,GLENN,S,G000576,0,201
H4WI06048,"GROTHMAN, GLENN S.",WI,GROTHMAN,GLENN,S.,G000576,0,201
H0NH01217,"GUINTA, FRANK",NH,GUINTA,FRANK,,G000570,2038,202
H8KY02031,"GUTHRIE, S. BRETT",KY,GUTHRIE,S.,BRETT,G000558,1922,203
H8KY02031,"GUTHRIE, S. BRETT HON.",KY,GUTHRIE,S.,BRETT HON.,G000558,1922,203
H8KY02031,"GUTHRIE, STEVEN BRETT",KY,GUTHRIE,STEVEN,BRETT,G000558,1922,203
H2IL08039,"GUTIERREZ, LUIS V",IL,GUTIERREZ,LUIS,V,G000535,478,204
H8CA36097,"HAHN, JANICE",CA,HAHN,JANICE,,H001063,2089,205
H8CA36097,"HAHN, JANICE K",CA,HAHN,JANICE,K,H001063,2089,205
H2HI02110,"HANABUSA, COLLEEN WAKAKO",HI,HANABUSA,COLLEEN,WAKAKO,H001050,2010,206
S4HI00144,"HANABUSA, COLLEEN WAKAKO",HI,HANABUSA,COLLEEN,WAKAKO,H001050,2010,206
H8NY24066,"HANNA, RICHARD",NY,HANNA,RICHARD,,H001051,2044,207
H8NY24066,"HANNA, RICHARD L",NY,HANNA,RICHARD,L,H001051,2044,207
H8NY24066,"HANNA, RICHARD L.",NY,HANNA,RICHARD,L.,H001051,2044,207
H4NV04017,"HARDY, CRESENT",NV,HARDY,CRESENT,,H001070,0,208
H8MS03067,"HARPER, GREGG",MS,HARPER,GREGG,,H001045,1933,209
H8MD01094,"HARRIS, ANDREW P",MD,HARRIS,ANDREW,P,H001052,2026,210
H0MO04086,"HARTZLER, VICKY",MO,HARTZLER,VICKY,,H001053,2032,211
H0MO04086,"HARTZLER, VICKY ",MO,HARTZLER,VICKY,,H001053,2032,211
H2FL23021,"HASTINGS, ALCEE L",FL,HASTINGS,ALCEE,L,H000324,511,212
H2FL23021,"HASTINGS, ALCEE L HON",FL,HASTINGS,ALCEE,L HON,H000324,511,212
H2FL23021,"HASTINGS, ALCEE L L",FL,HASTINGS,ALCEE,L L,H000324,511,212
H2FL23021,"HASTINGS, ALCEE LAMAR",FL,HASTINGS,ALCEE,LAMAR,H000324,511,212
S6UT00063,"HATCH, ORRIN G",UT,HATCH,ORRIN,G,H000338,1351,213
H0WA03161,"HECK, DENNIS",WA,HECK,DENNIS,,H001064,2170,214
H0NV03058,"HECK, JOE",NV,HECK,JOE,,H001055,2040,215
S6NV00218,"HECK, JOE",NV,HECK,JOE,,H001055,2040,215
H8NM01224,"HEINRICH, MARTIN",NM,HEINRICH,MARTIN,,H001046,1937,216
S2NM00088,"HEINRICH, MARTIN TREVOR",NM,HEINRICH,MARTIN,TREVOR,H001046,1937,216
S2ND00099,"HEITKAMP, HEIDI",ND,HEITKAMP,HEIDI,,H001069,2174,217
H6NV02164,"HELLER, DEAN",NV,HELLER,DEAN,,H001041,1863,218
S2NV00183,"HELLER, DEAN",NV,HELLER,DEAN,,H001041,1863,218
H2TX05121,"HENSARLING, JEB HON.",TX,HENSARLING,JEB,HON.,H001036,1749,219
H2TX05121,"HENSARLING, JEB MR.",TX,HENSARLING,JEB,MR.,H001036,1749,219
H2TX05121,"HENSARLING, THOMAS JEB",TX,HENSARLING,THOMAS,JEB,H001036,1749,219
H0WA03187,"HERRERA BEUTLER, JAIME",WA,HERRERA BEUTLER,JAIME,,H001056,2071,220
H0GA07125,"HICE, JODY",GA,HICE,JODY,,H001071,0,221
H0GA07125,"HICE, JODY B MR",GA,HICE,JODY,B MR,H001071,0,221
H4NY27076,"HIGGINS, BRIAN",NY,HIGGINS,BRIAN,,H001038,1794,222
H4NY27076,"HIGGINS, BRIAN M",NY,HIGGINS,BRIAN,M,H001038,1794,222
H4NY27076,"HIGGINS, BRIAN M.",NY,HIGGINS,BRIAN,M.,H001038,1794,222
H4AR02141,"HILL, JAMES FRENCH",AR,HILL,JAMES,FRENCH,H001072,0,223
H8CT04172,"HIMES, JIM",CT,HIMES,JIM,,H001047,1913,224
H6TX15055,"HINOJOSA, RUBEN E",TX,HINOJOSA,RUBEN,E,H000636,1490,225
H6TX15055,"HINOJOSA, RUBEN E.",TX,HINOJOSA,RUBEN,E.,H000636,1490,225
H6HI02251,"HIRONO, MAZIE K",HI,HIRONO,MAZIE,K,H001042,1844,226
H6HI02251,"HIRONO, MAZIE MRS.",HI,HIRONO,MAZIE,MRS.,H001042,1844,226
S2HI00106,"HIRONO, MAZIE K",HI,HIRONO,MAZIE,K,H001042,1844,226
S2HI00106,"HIRONO, MAZIE MRS",HI,HIRONO,MAZIE,MRS,H001042,1844,226
S0ND00093,"HOEVEN, JOHN",ND,HOEVEN,JOHN,,H001061,2079,227
H2NC13110,"HOLDING, GEORGE E MR.",NC,HOLDING,GEORGE,E MR.,H001065,2143,228
H2NC13110,"HOLDING, GEORGE E. B. MR.",NC,HOLDING,GEORGE,E. B. MR.,H001065,2143,228
H0CA15148,"HONDA, MICHAEL MAKOTO",CA,HONDA,MICHAEL,MAKOTO,H001034,1634,229
H0CA15148,"HONDA, MIKE",CA,HONDA,MIKE,,H001034,1634,229
H2MD05155,"HOYER, STENY H",MD,HOYER,STENY,H,H000874,566,230
H2MD05155,"HOYER, STENY HAMILTON",MD,HOYER,STENY,HAMILTON,H000874,566,230
H2NC08185,"HUDSON, RICHARD L. JR.",NC,HUDSON,RICHARD,L. JR.,H001067,2140,231
H6KS01146,"HUELSKAMP, TIMOTHY A",KS,HUELSKAMP,TIMOTHY,A,H001057,2020,232
H6KS01146,"HUELSKAMP, TIMOTHY A REPRESENTA",KS,HUELSKAMP,TIMOTHY,A REPRESENTA,H001057,2020,232
H2CA06259,"HUFFMAN, JARED",CA,HUFFMAN,JARED,,H001068,2101,233
H2CA06259,"HUFFMAN, JARED MR",CA,HUFFMAN,JARED,MR,H001068,2101,233
H0MI02094,"HUIZENGA, WILLIAM P",MI,HUIZENGA,WILLIAM,P,H001058,2028,234
H0MI02094,"HUIZENGA, WILLIAM P THE HON.",MI,HUIZENGA,WILLIAM,P THE HON.,H001058,2028,234
H0IL14080,"HULTGREN, RANDY",IL,HULTGREN,RANDY,,H001059,2015,235
H2CA42023,"HUNTER, DUNCAN",CA,HUNTER,DUNCAN,,H001048,1909,236
H2CA42023,"HUNTER, DUNCAN CONGRESSMAN",CA,HUNTER,DUNCAN,CONGRESSMAN,H001048,1909,236
H2CA42023,"HUNTER, DUNCAN L",CA,HUNTER,DUNCAN,L,H001048,1909,236
H2CA42023,"HUNTER, DUNCAN LEE",CA,HUNTER,DUNCAN,LEE,H001048,1909,236
H8CA52052,"HUNTER, DUNCAN D.",CA,HUNTER,DUNCAN,D.,H001048,1909,236
H0TX23086,"HURD, WILLIAM",TX,HURD,WILLIAM,,H001073,0,237
H0VA05095,"HURT, ROBERT",VA,HURT,ROBERT,,H001060,2069,238
H6OK01102,"INHOFE, JAMES M",OK,INHOFE,JAMES,M,I000024,583,239
H6OK01102,"INHOFE, JAMES MOUNTAIN",OK,INHOFE,JAMES,MOUNTAIN,I000024,583,239
S4OK00083,"INHOFE, JAMES M",OK,INHOFE,JAMES,M,I000024,583,239
S4OK00083,"INHOFE, JAMES M SEN",OK,INHOFE,JAMES,M SEN,I000024,583,239
H8GA06146,"ISAKSON, JOHN HARDY",GA,ISAKSON,JOHN,HARDY,I000055,1608,240
S6GA00119,"ISAKSON, JOHN HARDY",GA,ISAKSON,JOHN,HARDY,I000055,1608,240
S6GA00119,"ISAKSON, JOHNNY H SEN",GA,ISAKSON,JOHNNY,H SEN,I000055,1608,240
H0NY02085,"ISRAEL, STEVE",NY,ISRAEL,STEVE,,I000057,1663,241
H0NY02085,"ISRAEL, STEVE J",NY,ISRAEL,STEVE,J,I000057,1663,241
H0NY02085,"ISRAEL, STEVE J.",NY,ISRAEL,STEVE,J.,I000057,1663,241
H0CA48024,"ISSA, DARRELL",CA,ISSA,DARRELL,,I000056,1640,242
H0CA48024,"ISSA, DARRELL ",CA,ISSA,DARRELL,,I000056,1640,242
H0CA48024,"ISSA, DARRELL E",CA,ISSA,DARRELL,E,I000056,1640,242
H0CA48024,"ISSA, DARRELL EDWARD",CA,ISSA,DARRELL,EDWARD,I000056,1640,242
S8CA00135,"ISSA, DARRELL EDWARD",CA,ISSA,DARRELL,EDWARD,I000056,1640,242
H2NY10092,"JEFFRIES, HAKEEM",NY,JEFFRIES,HAKEEM,,J000294,2149,244
H4WV03070,"JENKINS, EVAN H",WV,JENKINS,EVAN,H,J000297,0,245
H8KS02090,"JENKINS, LYNN",KS,JENKINS,LYNN,,J000290,1921,246
H0OH06189,"JOHNSON, BILL",OH,JOHNSON,BILL,,J000292,2046,247
H2TX00015,"JOHNSON, EDDIE BERNICE",TX,JOHNSON,EDDIE,BERNICE,J000126,599,248
H2TX03118,"JOHNSON, SAMUEL R",TX,JOHNSON,SAMUEL,R,J000126,599,251
H2TX03118,"JOHNSON, SAMUEL R HON.",TX,JOHNSON,SAMUEL,R HON.,J000126,599,251
H2TX03118,"JOHNSON, SAMUEL ROBERT",TX,JOHNSON,SAMUEL,ROBERT,J000126,599,251
H6GA04129,"JOHNSON, HENRY C ""HANK"" JR",GA,JOHNSON,HENRY,"C ""HANK"" JR",J000288,1843,249
H6GA04129,"JOHNSON, HENRY C 'HANK'",GA,JOHNSON,HENRY,C 'HANK',J000288,1843,249
H6GA04129,"JOHNSON, HENRY C 'HANK' JR",GA,JOHNSON,HENRY,C 'HANK' JR,J000288,1843,249
S0WI00197,"JOHNSON, RONALD HAROLD",WI,JOHNSON,RONALD,HAROLD,J000293,2086,250
H2TX03118,"JOHNSON, SAM",TX,JOHNSON,SAM,,J000174,603,251
H2TX03118,"JOHNSON, SAM MR.",TX,JOHNSON,SAM,MR.,J000174,603,251
H4FL13101,"JOLLY, DAVID W.",FL,JOLLY,DAVID,W.,J000296,2199,252
S6FL00350,"JOLLY, DAVID W",FL,JOLLY,DAVID,W,J000296,2199,252
H0NC01028,"JONES, MARVIN RAY",NC,JONES,MARVIN,RAY,J000255,612,253
H2NC01081,"JONES, WALTER B",NC,JONES,WALTER,B,J000255,612,253
H2NC01081,"JONES, WALTER B JR",NC,JONES,WALTER,B JR,J000255,612,253
H2NC01081,"JONES, WALTER B.",NC,JONES,WALTER,B.,J000255,612,253
H2NC01081,"JONES, WALTER BEAMAN JR",NC,JONES,WALTER,BEAMAN JR,J000255,612,253
H2NC01081,"JONES, WALTER JR",NC,JONES,WALTER,JR,J000255,612,253
H6NC01025,"JONES, WALTER B",NC,JONES,WALTER,B,J000255,612,253
H6NC01025,"JONES, WALTER BEAMAN",NC,JONES,WALTER,BEAMAN,J000255,612,253
H6OH04082,"JORDAN, JAMES D",OH,JORDAN,JAMES,D,J000289,1868,254
H6OH04082,"JORDAN, JAMES D.",OH,JORDAN,JAMES,D.,J000289,1868,254
H2OH14064,"JOYCE, DAVID P",OH,JOYCE,DAVID,P,J000295,2154,255
S2VA00142,"KAINE, TIMOTHY MICHAEL",VA,KAINE,TIMOTHY,MICHAEL,K000384,2176,256
H2OH09031,"KAPTUR, MARCIA C",OH,KAPTUR,MARCIA,C,K000009,616,257
H2OH09031,"KAPTUR, MARCIA C (MARCY)",OH,KAPTUR,MARCIA,C (MARCY),K000009,616,257
H2OH09031,"KAPTUR, MARCY",OH,KAPTUR,MARCY,,K000009,616,257
H2OH09031,"KAPTUR, MARCY (MARCIA) C",OH,KAPTUR,MARCY,(MARCIA) C,K000009,616,257
H2OH09031,"KAPTUR, MARCY C (MARCIA)",OH,KAPTUR,MARCY,C (MARCIA),K000009,616,257
H2OH09031,"KAPTUR, MARCY C HON.",OH,KAPTUR,MARCY,C HON.,K000009,616,257
H4NY24073,"KATKO, JOHN M",NY,KATKO,JOHN,M,K000386,0,258
H0MA10082,"KEATING, WILLIAM RICHARD",MA,KEATING,WILLIAM,RICHARD,K000375,2025,259
H4PA03117,"KELLY, MIKE",PA,KELLY,MIKE,,K000376,2051,260
H2IL02172,"KELLY, ROBIN L",IL,KELLY,ROBIN,L,K000385,2190,261
H2IL02172,"KELLY, ROBIN L.",IL,KELLY,ROBIN,L.,K000385,2190,261
H6MS01131,"KELLY, JOHN TRENT",MS,KELLY,JOHN,TRENT,K000388,0,262
H2MA04073,"KENNEDY, JOSEPH P III",MA,KENNEDY,JOSEPH,P III,K000379,2172,263
H6MA08141,"KENNEDY, JOSEPH P II",MA,KENNEDY,JOSEPH,P II,K000379,2172,263
S0MA00141,"KENNEDY, JOSEPH L",MA,KENNEDY,JOSEPH,L,K000379,2172,263
H2MI05119,"KILDEE, DANIEL T",MI,KILDEE,DANIEL,T,K000380,2134,264
H2MI05119,"KILDEE, DANIEL T.",MI,KILDEE,DANIEL,T.,K000380,2134,264
H2WA06129,"KILMER, DEREK",WA,KILMER,DEREK,,K000381,2169,265
H6WI03099,"KIND, RON",WI,KIND,RON,,K000188,1498,266
H6WI03099,"KIND, RONALD JAMES",WI,KIND,RONALD,JAMES,K000188,1498,266
S2ME00109,"KING, ANGUS STANLEY JR",ME,KING,ANGUS,STANLEY JR,K000383,2185,267
H2NY03089,"KING, PETER T",NY,KING,PETER,T,K000210,635,268
H2NY03089,"KING, PETER T HON.",NY,KING,PETER,T HON.,K000210,635,268
H2NY03089,"KING, PETER T. HON.",NY,KING,PETER,T. HON.,K000210,635,268
H2NY03089,"KING, PETER THOMAS",NY,KING,PETER,THOMAS,K000210,635,268
H2IA05072,"KING, STEVE MR.",IA,KING,STEVE,MR.,K000362,1724,269
H2IA05072,"KING, STEVEN A",IA,KING,STEVEN,A,K000362,1724,269
